date,tqqq,qqq,bil
2018-04-12,5.8500375748,153.8284301758,74.2688369751
2018-04-13,5.7632608414,153.0318603516,74.2688369751
2018-04-16,5.8904528618,154.1983337402,74.2850646973
2018-04-17,6.2672729492,157.5174713135,74.2850646973
2018-04-18,6.3108601570,157.8399200439,74.2769546509
2018-04-19,6.1392889023,156.3889312744,74.2931900024
2018-04-20,5.8448848724,153.9137878418,74.2931900024
2018-04-23,5.7989239693,153.5249938965,74.2931900024
2018-04-24,5.4292345047,150.2722320557,74.3013153076
2018-04-25,5.4506306648,150.4523925781,74.3094558716
2018-04-26,5.7886195183,153.6198120117,74.3175430298
2018-04-27,5.8020915985,153.7147369385,74.3256683350
2018-04-30,5.6784658432,152.6241149902,74.3175430298
2018-05-01,5.8631129265,154.3690032959,74.3232727051
2018-05-02,5.7608833313,153.4586639404,74.3313751221
2018-05-03,5.7612795830,153.4396667480,74.3313751221
2018-05-04,6.0854010582,156.3510284424,74.3476333618
2018-05-07,6.2300276756,157.6502380371,74.3476333618
2018-05-08,6.2094230652,157.4890136719,74.3557739258
2018-05-09,6.4174470901,159.2054901123,74.3557739258
2018-05-10,6.6171507835,160.8556213379,74.3557739258
2018-05-11,6.5973386765,160.7038421631,74.3557739258
2018-05-14,6.6266598701,160.9788665771,74.3557739258
2018-05-15,6.4122972488,159.1960144043,74.3720245361
2018-05-16,6.5303750038,160.2486724854,74.3801422119
2018-05-17,6.4566755295,159.6322631836,74.3801422119
2018-05-18,6.3532562256,158.8072052002,74.3882827759
2018-05-21,6.4642028809,159.6986389160,74.3882827759
2018-05-22,6.4305233955,159.4900054932,74.3882827759
2018-05-23,6.5921874046,160.8366241455,74.3964157104
2018-05-24,6.5866408348,160.7892150879,74.4126815796
2018-05-25,6.6032824516,160.9504394531,74.4207916260
2018-05-29,6.5188841820,160.2391510010,74.4207916260
2018-05-30,6.6579623222,161.3866424561,74.4126815796
2018-05-31,6.6436982155,161.2823638916,74.4289093018
2018-06-01,6.9527626038,163.8143157959,74.4337615967
2018-06-04,7.1310701370,165.2938079834,74.4419250488
2018-06-05,7.2047705650,165.8058319092,74.4419250488
2018-06-06,7.3236408234,166.7731628418,74.4337615967
2018-06-07,7.1536550522,165.4170684814,74.4419250488
2018-06-08,7.1489009857,165.4265441895,74.4582366943
2018-06-11,7.2047705650,165.8722381592,74.4663238525
2018-06-12,7.3188862801,166.7447052002,74.4663238525
2018-06-13,7.3105645180,166.7352294922,74.4582366943
2018-06-14,7.5328540802,168.4232940674,74.4826049805
2018-06-15,7.4579658508,167.8352966309,74.4826049805
2018-06-18,7.4413228035,167.7383575439,74.4744644165
2018-06-19,7.3747563362,167.2631378174,74.4907531738
2018-06-20,7.5292873383,168.4511108398,74.4826049805
2018-06-21,7.3343386650,166.9875640869,74.4907531738
2018-06-22,7.2606387138,166.6169433594,74.4989242554
2018-06-25,6.7970418930,162.8629913330,74.5151901245
2018-06-26,6.8719315529,163.5282440186,74.5070419312
2018-06-27,6.5961499214,161.3044128418,74.5233459473
2018-06-28,6.7578148842,162.6919555664,74.5233459473
2018-06-29,6.7887210846,163.1291198730,74.5395736694
2018-07-02,6.9408764839,164.2220001221,74.5290527344
2018-07-03,6.7019457817,162.3213195801,74.5453033447
2018-07-05,6.9480075836,164.3360595703,74.5453033447
2018-07-06,7.2606387138,166.8925170898,74.5616149902
2018-07-09,7.4627199173,168.3940734863,74.5616149902
2018-07-10,7.4805507660,168.5176696777,74.5697479248
2018-07-11,7.3711881638,167.6622924805,74.5697479248
2018-07-12,7.7349352837,170.5514221191,74.5697479248
2018-07-13,7.7575206757,170.6939697266,74.5779037476
2018-07-16,7.7052168846,170.2852935791,74.5860519409
2018-07-17,7.8478622437,171.3212280273,74.5860519409
2018-07-18,7.7979350090,170.9980316162,74.5942382812
2018-07-19,7.6826305389,170.1428222656,74.6023712158
2018-07-20,7.6719322205,170.1047210693,74.6105041504
2018-07-23,7.7385005951,170.6464233398,74.6023712158
2018-07-24,7.8371634483,171.3497161865,74.6186752319
2018-07-25,8.1640586853,173.7445831299,74.6105041504
2018-07-26,7.8074450493,171.1121215820,74.6186752319
2018-07-27,7.4817390442,168.8027191162,74.6349868774
2018-07-30,7.1595988274,166.4173583984,74.6268463135
2018-07-31,7.3022446632,167.6908416748,74.6430892944
2018-08-01,7.4020962715,168.3276214600,74.6471939087
2018-08-02,7.6968955994,170.6179199219,74.6553726196
2018-08-03,7.7658395767,171.1406250000,74.6553726196
2018-08-06,7.9084858894,172.1479644775,74.6635055542
2018-08-07,7.9857530594,172.7752380371,74.6716995239
2018-08-08,8.0071458817,172.9843292236,74.6635055542
2018-08-09,8.0000171661,172.8798065186,74.6716995239
2018-08-10,7.8133897781,171.5588226318,74.6880111694
2018-08-13,7.7908024788,171.3687591553,74.6961517334
2018-08-14,7.9346365929,172.4425811768,74.6798629761
2018-08-15,7.6457819939,170.3327941895,74.6961517334
2018-08-16,7.7159147263,170.8935699463,74.6961517334
2018-08-17,7.7147264481,170.9315643311,74.7043533325
2018-08-20,7.6992721558,170.7794952393,74.7043533325
2018-08-21,7.7789173126,171.4067077637,74.7124938965
2018-08-22,7.8692564964,172.0719909668,74.7124938965
2018-08-23,7.8300304413,171.8249053955,74.7370223999
2018-08-24,8.0475664139,173.4214935303,74.7370223999
2018-08-27,8.2900619507,175.1891784668,74.7451477051
2018-08-28,8.3269147873,175.4457702637,74.7451477051
2018-08-29,8.6181449890,177.4700164795,74.7370223999
2018-08-30,8.5694074631,177.1564178467,74.7696380615
2018-08-31,8.5943727493,177.3844909668,74.7614898682
2018-09-04,8.4921417236,176.6242218018,74.7680130005
2018-09-05,8.1545476913,174.3433227539,74.7598342896
2018-09-06,7.9322590828,172.7847442627,74.7761688232
2018-09-07,7.8538055420,172.1195220947,74.7925186157
2018-09-10,7.9227509499,172.6992034912,74.7925186157
2018-09-11,8.0986785889,174.0296936035,74.8007049561
2018-09-12,8.0285463333,173.5165252686,74.8007049561
2018-09-13,8.2662868500,175.3697204590,74.8007049561
2018-09-14,8.2032871246,174.8565368652,74.8088607788
2018-09-17,7.8573722839,172.3380737305,74.8252182007
2018-09-18,8.0439977646,173.7636413574,74.8252182007
2018-09-19,8.0261688232,173.6305389404,74.8252182007
2018-09-20,8.2781753540,175.5502929688,74.8415832520
2018-09-21,8.1462297440,174.5904083252,74.8415832520
2018-09-24,8.2163629532,175.0759887695,74.8497772217
2018-09-25,8.2496452332,175.3139953613,74.8497772217
2018-09-26,8.2413244247,175.4377593994,74.8497772217
2018-09-27,8.4695587158,176.9229888916,74.8660888672
2018-09-28,8.4564809799,176.8849182129,74.8660888672
2018-10-01,8.5052185059,177.2466888428,74.8710250854
2018-10-02,8.4564809799,176.8468780518,74.8791885376
2018-10-03,8.4814443588,177.0372161865,74.8791885376
2018-10-04,7.9976372719,173.6383361816,74.8955917358
2018-10-05,7.6968955994,171.5152282715,74.9037857056
2018-10-08,7.5590052605,170.4680175781,74.9037857056
2018-10-09,7.6172523499,171.0201721191,74.8955917358
2018-10-10,6.6294350624,163.4988403320,74.9119567871
2018-10-11,6.3607859612,161.4709167480,74.9201431274
2018-10-12,6.8980827332,165.9646911621,74.9201431274
2018-10-15,6.6377549171,163.9558105469,74.9283218384
2018-10-16,7.2095246315,168.7257232666,74.9365158081
2018-10-17,7.2332978249,168.7923431396,74.9365158081
2018-10-18,6.7316637039,164.8793487549,74.9365158081
2018-10-19,6.7043232918,164.7269897461,74.9447326660
2018-10-22,6.8053627014,165.5743560791,74.9610748291
2018-10-23,6.7304744720,164.9650268555,74.9610748291
2018-10-24,5.8151679039,157.4151000977,74.9692993164
2018-10-25,6.4119009972,162.8609313965,74.9774856567
2018-10-26,5.9138307571,158.6717834473,74.9856643677
2018-10-29,5.5976352692,155.4062347412,74.9856643677
2018-10-30,5.8139805794,157.9672851562,74.9856643677
2018-10-31,6.2062535286,161.6803588867,74.9938201904
2018-11-01,6.4772801399,163.8130035400,75.0102310181
2018-11-02,6.1872339249,161.2614593506,75.0102310181
2018-11-05,6.1266098022,160.8616180420,75.0184402466
2018-11-06,6.2561793327,162.0802612305,75.0184402466
2018-11-07,6.8315143585,167.1643066406,75.0266647339
2018-11-08,6.7150206566,166.0979766846,75.0348510742
2018-11-09,6.3738608360,163.2989044189,75.0512313843
2018-11-12,5.8139805794,158.3576812744,75.0430526733
2018-11-13,5.8116025925,158.4909362793,75.0512313843
2018-11-14,5.6642017365,157.2818145752,75.0430526733
2018-11-15,5.9673233032,160.0332946777,75.0676498413
2018-11-16,5.9019441605,159.4715881348,75.0758514404
2018-11-19,5.3361172676,154.2923431396,75.0676498413
2018-11-20,5.0401291847,151.5313415527,75.0840454102
2018-11-21,5.1530561447,152.6833190918,75.1004867554
2018-11-23,5.0389413834,151.5789489746,75.1004867554
2018-11-26,5.3848552704,155.0825500488,75.1086654663
2018-11-27,5.4407248497,155.6061859131,75.1086654663
2018-11-28,5.9566245079,160.6140289307,75.1168746948
2018-11-29,5.9019441605,160.0903930664,75.1250762939
2018-11-30,6.0255699158,161.2519531250,75.1332778931
2018-12-03,6.3346338272,164.0700378418,75.1307983398
2018-12-04,5.6380500793,157.7768554688,75.1390151978
2018-12-06,5.7200698853,158.8907775879,75.1554565430
2018-12-07,5.1601896286,153.6449584961,75.1636734009
2018-12-10,5.3218536377,155.2539215088,75.1719207764
2018-12-11,5.3789119720,155.7680664062,75.1636734009
2018-12-12,5.5144252777,157.1390075684,75.1801147461
2018-12-13,5.5156140327,157.1865692139,75.1883163452
2018-12-14,5.0995655060,153.3593139648,75.1965484619
2018-12-17,4.7702913284,149.8842468262,75.2047576904
2018-12-18,4.8499360085,150.8267364502,75.2047576904
2018-12-19,4.4992656708,147.1232299805,75.1965255737
2018-12-20,4.3185825348,144.9905853271,75.2129669189
2018-12-21,3.9013450146,140.4968414307,75.2294616699
2018-12-24,3.6124885082,137.0128021240,75.2376632690
2018-12-26,4.2684726715,145.5677795410,75.2294616699
2018-12-27,4.3291778564,146.1310729980,75.2541580200
2018-12-28,4.3113236427,146.0546722412,75.2623519897
2018-12-31,4.4089279175,147.2863616943,75.2705535889
2019-01-02,4.4720158577,147.8783721924,75.2623519897
2019-01-03,4.0387415886,143.0471191406,75.2870635986
2019-01-04,4.5553379059,149.1673278809,75.2952804565
2019-01-07,4.7005562782,150.9432220459,75.2952804565
2019-01-08,4.8362526894,152.3085632324,75.2952804565
2019-01-09,4.9505228996,153.5498352051,75.2952804565
2019-01-10,4.9981360435,153.9890289307,75.3035354614
2019-01-11,4.9386196136,153.4257049561,75.3199768066
2019-01-14,4.8100638390,152.0698852539,75.3117370605
2019-01-15,5.0766973495,155.0392761230,75.3282089233
2019-01-16,5.0838375092,155.0106506348,75.3364105225
2019-01-17,5.2028689384,156.2327728271,75.3528976440
2019-01-18,5.3457074165,157.7795410156,75.3528976440
2019-01-22,5.0505094528,154.6191864014,75.3611373901
2019-01-23,5.0552706718,154.8196563721,75.3611373901
2019-01-24,5.1445450783,155.8222503662,75.3857955933
2019-01-25,5.3278527260,157.6840667725,75.3775482178
2019-01-28,5.1314506531,155.7362823486,75.3857955933
2019-01-29,4.9862337112,154.2659301758,75.3857955933
2019-01-30,5.3599915504,158.1900787354,75.4022674561
2019-01-31,5.5956730843,160.5579833984,75.4022674561
2019-02-01,5.5242547989,159.8800506592,75.4096908569
2019-02-04,5.7266092300,161.8660430908,75.4179458618
2019-02-05,5.8777804375,163.2982177734,75.4179458618
2019-02-06,5.8313570023,162.8113098145,75.4344329834
2019-02-07,5.5932941437,160.6248016357,75.4344329834
2019-02-08,5.6218609810,160.9399261475,75.4509506226
2019-02-11,5.6087670326,160.7871398926,75.4426574707
2019-02-12,5.8515925407,163.1645660400,75.4591751099
2019-02-13,5.8634948730,163.2791442871,75.4591751099
2019-02-14,5.8849205971,163.4797058105,75.4756698608
2019-02-15,5.9551496506,164.1670989990,75.4756698608
2019-02-19,5.9908590317,164.4917297363,75.4921493530
2019-02-20,5.9860968590,164.4630737305,75.4921493530
2019-02-21,5.9182500839,163.8615264893,75.5003967285
2019-02-22,6.0468044281,165.0741729736,75.5168914795
2019-02-25,6.1134614944,165.6756744385,75.5086364746
2019-02-26,6.1325058937,165.8475341797,75.5168914795
2019-02-27,6.1134614944,165.7425384521,75.5251159668
2019-02-28,6.0753707886,165.3605957031,75.5415954590
2019-03-01,6.1967835426,166.5063629150,75.5498809814
2019-03-04,6.1979727745,166.5349731445,75.5416183472
2019-03-05,6.2134480476,166.6591186523,75.5498809814
2019-03-06,6.1063194275,165.7138519287,75.5581512451
2019-03-07,5.8837299347,163.6801757812,75.5746765137
2019-03-08,5.8504023552,163.4319152832,75.5829086304
2019-03-11,6.2158284187,166.8309783936,75.5829086304
2019-03-12,6.3170051575,167.7476043701,75.5912170410
2019-03-13,6.4538922310,169.0078887939,75.5994567871
2019-03-14,6.4253234863,168.7214813232,75.5994567871
2019-03-15,6.5848264694,170.2873077393,75.6077117920
2019-03-18,6.6443414688,170.6929016113,75.6159896851
2019-03-19,6.7109994888,171.2668457031,75.6159896851
2019-03-20,6.7883968353,171.9459838867,75.6159896851
2019-03-21,7.1027526855,174.6338195801,75.6407546997
2019-03-22,6.6383652687,170.7981262207,75.6407546997
2019-03-25,6.5966887474,170.4729003906,75.6407546997
2019-03-26,6.6871848106,171.2668457031,75.6490173340
2019-03-27,6.5562038422,170.1667785645,75.6572799683
2019-03-28,6.5978794098,170.5589752197,75.6738052368
2019-03-29,6.7467217445,171.8503112793,75.6738052368
2019-04-01,7.0122566223,174.1268615723,75.6870498657
2019-04-02,7.0896549225,174.7868652344,75.6787643433
2019-04-03,7.2122988701,175.7911987305,75.6870498657
2019-04-04,7.2015824318,175.7242126465,75.7118835449
2019-04-05,7.3099393845,176.6329650879,75.7118835449
2019-04-08,7.3670964241,177.0825195312,75.7118835449
2019-04-09,7.2861261368,176.4608001709,75.7201614380
2019-04-10,7.4040088654,177.4077148438,75.7201614380
2019-04-11,7.3480443954,176.9868621826,75.7449951172
2019-04-12,7.4385409355,177.7521057129,75.7449951172
2019-04-15,7.4444947243,177.7808380127,75.7532653809
2019-04-16,7.5171289444,178.3929748535,75.7532653809
2019-04-17,7.5921454430,179.0147094727,75.7698287964
2019-04-18,7.6159615517,179.2442779541,75.7780990601
2019-04-22,7.6802601814,179.7512512207,75.7780990601
2019-04-23,7.9719905853,182.0373382568,75.7780990601
2019-04-24,7.8945941925,181.4634399414,75.7946472168
2019-04-25,7.9827055931,182.1999664307,75.8111953735
2019-04-26,8.0112848282,182.3625640869,75.8029403687
2019-04-29,8.0541505814,182.7164764404,75.8111953735
2019-04-30,7.8695874214,181.3007965088,75.8194808960
2019-05-01,7.7790913582,180.7173309326,75.8227844238
2019-05-02,7.6838321686,179.9329681396,75.8311004639
2019-05-03,8.0458154678,182.8026123047,75.8393707275
2019-05-06,7.9017367363,181.6834259033,75.8476409912
2019-05-07,7.4421124458,178.1442871094,75.8559570312
2019-05-08,7.3766226768,177.6946868896,75.8559570312
2019-05-09,7.2599306107,176.7382202148,75.8642883301
2019-05-10,7.2801728249,176.9581604004,75.8808517456
2019-05-13,6.5276265144,170.8172302246,75.8725280762
2019-05-14,6.7324333191,172.6920471191,75.8808517456
2019-05-15,7.0122566223,175.1312103271,75.8891448975
2019-05-16,7.2313523293,176.8911895752,75.8974151611
2019-05-17,7.0063028336,175.0834045410,75.9057464600
2019-05-20,6.6550345421,172.1276397705,75.9140701294
2019-05-21,6.8550791740,173.9259643555,75.9140701294
2019-05-22,6.7657728195,173.1511688232,75.9306106567
2019-05-23,6.4466567039,170.5016021729,75.9472351074
2019-05-24,6.4371299744,170.4154815674,75.9472351074
2019-05-28,6.3680667877,169.7746582031,75.9554901123
2019-05-29,6.2085075378,168.3780822754,75.9554901123
2019-05-30,6.2823338509,169.0859527588,75.9803390503
2019-05-31,5.9798870087,166.3885192871,75.9803390503
2019-06-03,5.5976586342,162.7250213623,75.9770431519
2019-06-04,6.0513310432,167.3067626953,75.9936676025
2019-06-05,6.1846919060,168.5502777100,75.9936676025
2019-06-06,6.3275818825,169.8894195557,76.0186004639
2019-06-07,6.6883764267,173.1703186035,76.0102844238
2019-06-10,6.9324774742,175.1885833740,76.0268936157
2019-06-11,6.9586725235,175.4276733398,76.0186004639
2019-06-12,6.8407907486,174.4138183594,76.0268936157
2019-06-13,6.9527196884,175.4468688965,76.0518417358
2019-06-14,6.8622231483,174.7007446289,76.0601654053
2019-06-17,6.9872503281,175.7529602051,76.0601654053
2019-06-18,7.2896976471,178.3068695068,76.0601654053
2019-06-19,7.3754310608,178.9764404297,76.0767440796
2019-06-20,7.5778574944,180.6408386230,76.0850524902
2019-06-21,7.5433249474,180.3730010986,76.0850524902
2019-06-24,7.5409436226,180.3787384033,76.0933837891
2019-06-25,7.1551446915,177.2822875977,76.0933837891
2019-06-26,7.2456402779,178.1067352295,76.1100006104
2019-06-27,7.3242292404,178.7874145508,76.1100006104
2019-06-28,7.3551893234,179.0174407959,76.1182861328
2019-07-01,7.6481103897,181.4332580566,76.1141357422
2019-07-02,7.7409873009,182.1522369385,76.1224594116
2019-07-03,7.9124536514,183.5231018066,76.1474456787
2019-07-05,7.8612532616,183.1492309570,76.1391220093
2019-07-08,7.6957402229,181.8646392822,76.1391220093
2019-07-09,7.8112416267,182.7753753662,76.1474456787
2019-07-10,8.0422458649,184.5967864990,76.1557464600
2019-07-11,8.0208101273,184.4625701904,76.1724243164
2019-07-12,8.1553640366,185.5266418457,76.1807250977
2019-07-15,8.2244272232,186.1210174561,76.1807250977
2019-07-16,8.1077346802,185.1623992920,76.1890640259
2019-07-17,7.9874706268,184.2516326904,76.1890640259
2019-07-18,8.0220041275,184.4625701904,76.2140197754
2019-07-19,7.8279109001,183.1108856201,76.2140197754
2019-07-22,8.0124769211,184.5680236816,76.2140197754
2019-07-23,8.1672706604,185.7758941650,76.2056884766
2019-07-24,8.3411226273,187.0796813965,76.2223358154
2019-07-25,8.1029739380,185.3062133789,76.2389831543
2019-07-26,8.3435001373,187.2138977051,76.2306976318
2019-07-29,8.2661027908,186.5715789795,76.2473144531
2019-07-30,8.1553640366,185.7663269043,76.2473144531
2019-07-31,7.8112416267,183.1971588135,76.2556381226
2019-08-01,7.7016921043,182.2864685059,76.2764816284
2019-08-02,7.3492350578,179.6022186279,76.2764816284
2019-08-05,6.5776376724,173.2560119629,76.2681274414
2019-08-06,6.8479337692,175.6813812256,76.2764816284
2019-08-07,6.9479556084,176.6304626465,76.2931823730
2019-08-08,7.4075818062,180.4745941162,76.3015136719
2019-08-09,7.1884860992,178.7777709961,76.2931823730
2019-08-12,6.9479556084,176.7263336182,76.3098602295
2019-08-13,7.4040088654,180.5992431641,76.3181762695
2019-08-14,6.7407679558,175.2020416260,76.3098602295
2019-08-15,6.7121901512,175.0007629395,76.3431777954
2019-08-16,7.0217823982,177.8096160889,76.3348693848
2019-08-19,7.3504261971,180.6375579834,76.3348693848
2019-08-20,7.1992025375,179.2379150391,76.3431777954
2019-08-21,7.3825750351,180.8293151855,76.3348693848
2019-08-22,7.3111314774,180.2445220947,76.3598480225
2019-08-23,6.6419367790,174.5406341553,76.3515090942
2019-08-26,6.9110426903,177.1768646240,76.3598480225
2019-08-27,6.8693675995,176.8029785156,76.3682098389
2019-08-28,6.9384298325,177.4356842041,76.3598480225
2019-08-29,7.2539753914,180.1486816406,76.3765106201
2019-08-30,7.2027745247,179.7173156738,76.3848800659
2019-09-03,6.9932045937,177.9725189209,76.3999481201
2019-09-04,7.2873172760,180.5416717529,76.3915557861
2019-09-05,7.6897869110,183.8490295410,76.3999481201
2019-09-06,7.6683540344,183.6668853760,76.4082412720
2019-09-09,7.6195335388,183.2834320068,76.4082412720
2019-09-10,7.5564241409,182.7561950684,76.4249954224
2019-09-11,7.7600398064,184.4721221924,76.4166183472
2019-09-12,7.8564896584,185.2390441895,76.4333419800
2019-09-13,7.7731380463,184.5775756836,76.4333419800
2019-09-16,7.6659703255,183.7531738281,76.4333419800
2019-09-17,7.7671837807,184.6351470947,76.4416885376
2019-09-18,7.7624220848,184.5584564209,76.4583816528
2019-09-19,7.7969536781,184.8651885986,76.4583816528
2019-09-20,7.5516600609,182.9095764160,76.4667587280
2019-09-23,7.5588040352,182.9902954102,76.4834365845
2019-09-24,7.2599306107,180.5599670410,76.4834365845
2019-09-25,7.4921231270,182.5868225098,76.4834365845
2019-09-26,7.4171075821,181.9143829346,76.5001602173
2019-09-27,7.1480007172,179.6569976807,76.5001602173
2019-09-30,7.3385181427,181.3668975830,76.5085220337
2019-10-01,7.1610999107,179.8875885010,76.5059967041
2019-10-02,6.7943511009,176.7945556641,76.5059967041
2019-10-03,7.0182094574,178.7348785400,76.5310974121
2019-10-04,7.3135132790,181.3668975830,76.5310974121
2019-10-07,7.2456402779,180.8193664551,76.5394821167
2019-10-08,6.9158062935,178.1105041504,76.5394821167
2019-10-09,7.1253776550,179.8491363525,76.5394821167
2019-10-10,7.2813625336,181.2419586182,76.5562133789
2019-10-11,7.5540418625,183.5762023926,76.5645751953
2019-10-14,7.5623769760,183.5570068359,76.5562133789
2019-10-15,7.8493447304,185.8912353516,76.5645751953
2019-10-16,7.7909984589,185.4301147461,76.5729141235
2019-10-17,7.8445830345,185.9199981689,76.5813140869
2019-10-18,7.6195335388,184.1333312988,76.5813140869
2019-10-21,7.8207669258,185.7662963867,76.5896911621
2019-10-22,7.6397757530,184.2870635986,76.5896911621
2019-10-23,7.6754965782,184.6424713135,76.5896911621
2019-10-24,7.8957843781,186.4387207031,76.6064071655
2019-10-25,8.0755863190,187.9276580811,76.6064071655
2019-10-28,8.3220663071,189.7815551758,76.5980148315
2019-10-29,8.1303596497,188.3118438721,76.6147537231
2019-10-30,8.2446699142,189.2243804932,76.6231384277
2019-10-31,8.2506256104,189.3108673096,76.6315002441
2019-11-01,8.4744815826,191.0303039551,76.6306686401
2019-11-04,8.6257066727,192.2118377686,76.6390380859
2019-11-05,8.6364231110,192.3174285889,76.6306686401
2019-11-06,8.5816469193,191.8852233887,76.6390380859
2019-11-07,8.6685733795,192.5287780762,76.6557922363
2019-11-08,8.7709779739,193.2972412109,76.6557922363
2019-11-11,8.7340631485,193.0379638672,76.6557922363
2019-11-12,8.8055076599,193.5950164795,76.6641693115
2019-11-13,8.7924098969,193.6430358887,76.6641693115
2019-11-14,8.7900276184,193.4893646240,76.6725769043
2019-11-15,8.9555397034,194.9110412598,76.6641693115
2019-11-18,9.0019807816,195.0647277832,76.6809463501
2019-11-19,9.0388936996,195.3529052734,76.6725769043
2019-11-20,8.8805246353,194.1809844971,76.6809463501
2019-11-21,8.8114604950,193.7486877441,76.6809463501
2019-11-22,8.8352766037,193.8736267090,76.6892852783
2019-11-25,9.1412973404,196.1694030762,76.6892852783
2019-11-26,9.1960716248,196.5440368652,76.6976852417
2019-11-27,9.3818244934,197.9176483154,76.7144317627
2019-11-29,9.2567987442,197.0147094727,76.7144317627
2019-12-02,8.9591140747,194.9974517822,76.7202835083
2019-12-03,8.7578783035,193.4701538086,76.7119293213
2019-12-04,8.8876686096,194.4499816895,76.7202835083
2019-12-05,8.9341049194,194.8341827393,76.7370758057
2019-12-06,9.2103576660,196.9186248779,76.7370758057
2019-12-09,9.0972385406,196.0253143311,76.7454757690
2019-12-10,9.0769939423,195.8619995117,76.7454757690
2019-12-11,9.2139301300,196.8993835449,76.7454757690
2019-12-12,9.4246921539,198.3691253662,76.7622375488
2019-12-13,9.5092344284,199.0223236084,76.7454757690
2019-12-16,9.7819118500,201.0203247070,76.7622375488
2019-12-17,9.7950115204,201.1355895996,76.7538681030
2019-12-18,9.8176364899,201.2893218994,76.7706451416
2019-12-19,10.0176801682,202.5476531982,76.7790374756
2019-12-20,10.1367540359,203.3640899658,76.7832412720
2019-12-23,10.2117710114,203.9012603760,76.7832412720
2019-12-24,10.2249927521,204.0071563721,76.7916412354
2019-12-26,10.4906244278,205.8074188232,76.8000488281
2019-12-27,10.4596519470,205.6340942383,76.7916412354
2019-12-30,10.2511978149,204.2863769531,76.8000488281
2019-12-31,10.3095655441,204.6714477539,76.8000488281
2020-01-02,10.8205747604,208.0888977051,76.8252563477
2020-01-03,10.5263576508,206.1827850342,76.8252563477
2020-01-06,10.7264738083,207.5112762451,76.8168487549
2020-01-07,10.7133703232,207.4823913574,76.8168487549
2020-01-08,10.9599399567,209.0419006348,76.8336563110
2020-01-09,11.2362947464,210.8132476807,76.8420257568
2020-01-10,11.1445722580,210.2740631104,76.8420257568
2020-01-13,11.5340852737,212.7000579834,76.8420257568
2020-01-14,11.3994846344,211.8625030518,76.8420257568
2020-01-15,11.4066305161,211.9491271973,76.8504562378
2020-01-16,11.7246732712,213.9803619385,76.8672103882
2020-01-17,11.8997735977,215.0392608643,76.8588485718
2020-01-21,11.8938188553,214.9430084229,76.8672103882
2020-01-22,11.9748182297,215.5110015869,76.8672103882
2020-01-23,12.0855970383,216.2040863037,76.8756256104
2020-01-24,11.7723188400,214.3846893311,76.8756256104
2020-01-27,11.0445184708,209.9564056396,76.8840408325
2020-01-28,11.5579090118,213.1813507080,76.8840408325
2020-01-29,11.5996017456,213.5278930664,76.8924407959
2020-01-30,11.7306299210,214.2884368896,76.8924407959
2020-01-31,11.1541004181,210.8902282715,76.8924407959
2020-02-03,11.6663074493,214.0766143799,76.8991394043
2020-02-04,12.4631967545,218.9765777588,76.8991394043
2020-02-05,12.6073284149,219.6985778809,76.9160156250
2020-02-06,12.9146499634,221.5949859619,76.9244003296
2020-02-07,12.7478847504,220.6419219971,76.9244003296
2020-02-10,13.2076787949,223.3085174561,76.9160156250
2020-02-11,13.2172079086,223.3470611572,76.9244003296
2020-02-12,13.6043386459,225.5226898193,76.9327850342
2020-02-13,13.5519227982,225.2338867188,76.9412307739
2020-02-14,13.6436471939,225.8788452148,76.9412307739
2020-02-18,13.6674709320,225.9654693604,76.9496459961
2020-02-19,14.0629367828,228.1314849854,76.9496459961
2020-02-20,13.6627044678,226.0135955811,76.9496459961
2020-02-21,12.8812961578,221.6720123291,76.9664230347
2020-02-24,11.3971014023,213.1235961914,76.9580078125
2020-02-25,10.4751367569,207.3283538818,76.9580078125
2020-02-26,10.6192674637,208.3968963623,76.9748611450
2020-02-27,9.0314407349,197.9616699219,76.9916534424
2020-02-28,9.1719999313,198.1157073975,76.9832763672
2020-03-02,10.4239168167,208.3391876221,77.0060043335
2020-03-03,9.4423923492,201.6582946777,77.0228347778
2020-03-04,10.5882978439,210.0719451904,77.0565109253
2020-03-05,9.6591863632,203.6894989014,77.0733413696
2020-03-06,9.1529407501,200.2527923584,77.0733413696
2020-03-09,7.2935261726,186.3423767090,77.1070251465
2020-03-10,8.4287099838,196.4888305664,77.0901947021
2020-03-11,7.3447456360,187.9307403564,77.1070251465
2020-03-12,5.3316712379,170.6991271973,77.1154403687
2020-03-13,6.7706031799,185.1582641602,77.1322784424
2020-03-16,4.4371032715,162.9786071777,77.1407012939
2020-03-17,5.1601424217,175.3391418457,77.1407012939
2020-03-18,4.6824831963,170.0059814453,77.1575317383
2020-03-19,4.7908806801,171.0263824463,77.1407012939
2020-03-20,4.2298388481,164.3262939453,77.1659317017
2020-03-23,4.2429428101,164.4449462891,77.1491241455
2020-03-24,5.1887311935,177.1791687012,77.1491241455
2020-03-25,5.0684213638,175.8671112061,77.1491241455
2020-03-26,5.8939027786,185.1284179688,77.1491241455
2020-03-27,5.2816414833,178.7613220215,77.1322784424
2020-03-30,5.8367271423,185.2634277344,77.1322784424
2020-03-31,5.6747264862,183.6812896729,77.1407012939
2020-04-01,4.9707469940,175.8768157959,77.1339797974
2020-04-02,5.2649660110,179.4462280273,77.1423797607
2020-04-03,5.0529375076,176.8993682861,77.1171035767
